15;legal_document;judgement;firm;hard;solid;tough;fest;hart;;;;
15;legal_document;texture;firm;hard;solid;tough;fest;hart;;;;
16;relation;faith;firm;hard;solid;tough;fest;;schwer;prochniy;tverdiy;zestkiy
16;relation;product;firm;hard;solid;tough;fest;;schwer;prochniy;tverdiy;zestkiy
16;relation;understanding;firm;hard;solid;tough;fest;;schwer;prochniy;tverdiy;zestkiy
16;relation;form;firm;hard;solid;tough;fest;;schwer;prochniy;tverdiy;zestkiy
16;relation;construction;firm;hard;solid;tough;fest;;schwer;prochniy;tverdiy;zestkiy
16;relation;piece;firm;hard;solid;tough;fest;;schwer;prochniy;tverdiy;zestkiy
16;relation;point;firm;hard;solid;tough;fest;;schwer;prochniy;tverdiy;zestkiy
16;relation;connection;firm;hard;solid;tough;fest;;schwer;prochniy;tverdiy;zestkiy
16;relation;step;firm;hard;solid;tough;fest;;schwer;prochniy;tverdiy;zestkiy
17;None;ice;firm;hard;solid;tough;fest;;schwer;prochniy;tverdiy;
17;None;fabric;firm;hard;solid;tough;fest;;schwer;prochniy;tverdiy;
18;whole;cloth;firm;hard;solid;tough;fest;;schwer;prochniy;;zestkiy
19;whole;bridge;firm;hard;solid;tough;fest;;schwer;prochniy;;
19;whole;health;firm;hard;solid;tough;fest;;schwer;prochniy;;
19;whole;settlement;firm;hard;solid;tough;fest;;schwer;prochniy;;
20;state;confidence;firm;hard;solid;tough;fest;;schwer;;tverdiy;
20;state;mood;firm;hard;solid;tough;fest;;schwer;;tverdiy;
20;state;tax;firm;hard;solid;tough;fest;;schwer;;tverdiy;
21;idea;appearance;firm;hard;solid;tough;fest;;schwer;;;zestkiy
22;collection;terrain;firm;hard;solid;tough;fest;;schwer;;;
22;collection;quality;firm;hard;solid;tough;fest;;schwer;;;
22;collection;constitution;firm;hard;solid;tough;fest;;schwer;;;
22;collection;territory;firm;hard;solid;tough;fest;;schwer;;;
23;content;wall;firm;hard;solid;tough;fest;;;prochniy;tverdiy;zestkiy
23;content;place;firm;hard;solid;tough;fest;;;prochniy;tverdiy;zestkiy
23;content;protection;firm;hard;solid;tough;fest;;;prochniy;tverdiy;zestkiy
23;content;background;firm;hard;solid;tough;fest;;;prochniy;tverdiy;zestkiy
23;content;management;firm;hard;solid;tough;fest;;;prochniy;tverdiy;zestkiy
23;content;skeleton;firm;hard;solid;tough;fest;;;prochniy;tverdiy;zestkiy
23;content;relationship;firm;hard;solid;tough;fest;;;prochniy;tverdiy;zestkiy
23;content;concept;firm;hard;solid;tough;fest;;;prochniy;tverdiy;zestkiy
23;content;organization;firm;hard;solid;tough;fest;;;prochniy;tverdiy;zestkiy
23;content;tradition;firm;hard;solid;tough;fest;;;prochniy;tverdiy;zestkiy
23;content;conclusion;firm;hard;solid;tough;fest;;;prochniy;tverdiy;zestkiy
24;message;evidence;firm;hard;solid;tough;fest;;;prochniy;tverdiy;
24;message;belief;firm;hard;solid;tough;fest;;;prochniy;tverdiy;
24;message;commitment;firm;hard;solid;tough;fest;;;prochniy;tverdiy;
24;message;agreement;firm;hard;solid;tough;fest;;;prochniy;tverdiy;
24;message;composition;firm;hard;solid;tough;fest;;;prochniy;tverdiy;
25;None;grip;firm;hard;solid;tough;fest;;;prochniy;;zestkiy
25;None;bond;firm;hard;solid;tough;fest;;;prochniy;;zestkiy
25;None;orientation;firm;hard;solid;tough;fest;;;prochniy;;zestkiy
26;None;combination;firm;hard;solid;tough;fest;;;prochniy;;
26;None;security;firm;hard;solid;tough;fest;;;prochniy;;
26;None;medium;firm;hard;solid;tough;fest;;;prochniy;;
27;control;mode;firm;hard;solid;tough;fest;;;;tverdiy;zestkiy
27;control;substrate;firm;hard;solid;tough;fest;;;;tverdiy;zestkiy
27;control;manner;firm;hard;solid;tough;fest;;;;tverdiy;zestkiy
27;control;level;firm;hard;solid;tough;fest;;;;tverdiy;zestkiy
27;control;distinction;firm;hard;solid;tough;fest;;;;tverdiy;zestkiy
27;control;seat;firm;hard;solid;tough;fest;;;;tverdiy;zestkiy
27;control;eye;firm;hard;solid;tough;fest;;;;tverdiy;zestkiy
27;control;approach;firm;hard;solid;tough;fest;;;;tverdiy;zestkiy
27;control;kind;firm;hard;solid;tough;fest;;;;tverdiy;zestkiy
28;social_group;basis;firm;hard;solid;tough;fest;;;;tverdiy;
28;social_group;loyalty;firm;hard;solid;tough;fest;;;;tverdiy;
28;social_group;band;firm;hard;solid;tough;fest;;;;tverdiy;
28;social_group;philosophy;firm;hard;solid;tough;fest;;;;tverdiy;
28;social_group;recognition;firm;hard;solid;tough;fest;;;;tverdiy;
28;social_group;assurance;firm;hard;solid;tough;fest;;;;tverdiy;
28;social_group;union;firm;hard;solid;tough;fest;;;;tverdiy;
28;social_group;courage;firm;hard;solid;tough;fest;;;;tverdiy;
29;None;resolution;firm;hard;solid;tough;fest;;;;;zestkiy
29;None;interpretation;firm;hard;solid;tough;fest;;;;;zestkiy
30;legal_document;title;firm;hard;solid;tough;fest;;;;;
30;legal_document;membrane;firm;hard;solid;tough;fest;;;;;
30;legal_document;standing;firm;hard;solid;tough;fest;;;;;
30;legal_document;mud;firm;hard;solid;tough;fest;;;;;
30;legal_document;coagulum;firm;hard;solid;tough;fest;;;;;
30;legal_document;tree;firm;hard;solid;tough;fest;;;;;
30;legal_document;declaration;firm;hard;solid;tough;fest;;;;;
30;legal_document;maintenance;firm;hard;solid;tough;fest;;;;;
30;legal_document;virtue;firm;hard;solid;tough;fest;;;;;
30;legal_document;party;firm;hard;solid;tough;fest;;;;;
30;legal_document;authority;firm;hard;solid;tough;fest;;;;;
30;legal_document;cost;firm;hard;solid;tough;fest;;;;;
30;legal_document;identity;firm;hard;solid;tough;fest;;;;;
30;legal_document;person;firm;hard;solid;tough;fest;;;;;
30;legal_document;defence;firm;hard;solid;tough;fest;;;;;
30;legal_document;perspective;firm;hard;solid;tough;fest;;;;;
30;legal_document;engagement;firm;hard;solid;tough;fest;;;;;
30;legal_document;dough;firm;hard;solid;tough;fest;;;;;
30;legal_document;framework;firm;hard;solid;tough;fest;;;;;
30;legal_document;credit;firm;hard;solid;tough;fest;;;;;
30;legal_document;context;firm;hard;solid;tough;fest;;;;;
30;legal_document;technique;firm;hard;solid;tough;fest;;;;;
30;legal_document;role;firm;hard;solid;tough;fest;;;;;
31;None;action;firm;hard;solid;tough;;hart;schwer;prochniy;tverdiy;zestkiy
31;None;fruit;firm;hard;solid;tough;;hart;schwer;prochniy;tverdiy;zestkiy
32;assembly;court;firm;hard;solid;tough;;hart;schwer;prochniy;;
33;matter;meat;firm;hard;solid;tough;;hart;schwer;;tverdiy;zestkiy
33;matter;pressure;firm;hard;solid;tough;;hart;schwer;;tverdiy;zestkiy
33;matter;letter;firm;hard;solid;tough;;hart;schwer;;tverdiy;zestkiy
34;disposition;patience;firm;hard;solid;tough;;hart;schwer;;;
35;operation;measure;firm;hard;solid;tough;;hart;;prochniy;tverdiy;zestkiy
36;act;implementation;firm;hard;solid;tough;;hart;;prochniy;tverdiy;
36;act;leadership;firm;hard;solid;tough;;hart;;prochniy;tverdiy;
37;collection;logic;firm;hard;solid;tough;;hart;;;tverdiy;zestkiy
37;collection;day;firm;hard;solid;tough;;hart;;;tverdiy;zestkiy
37;collection;brush;firm;hard;solid;tough;;hart;;;tverdiy;zestkiy
37;collection;rejection;firm;hard;solid;tough;;hart;;;tverdiy;zestkiy
38;substance;cheese;firm;hard;solid;tough;;hart;;;tverdiy;
39;None;timber;firm;hard;solid;tough;;hart;;;;zestkiy
39;None;assessment;firm;hard;solid;tough;;hart;;;;zestkiy
39;None;suspension;firm;hard;solid;tough;;hart;;;;zestkiy
40;legal_document;information;firm;hard;solid;tough;;hart;;;;
40;legal_document;enforcement;firm;hard;solid;tough;;hart;;;;
40;legal_document;variety;firm;hard;solid;tough;;hart;;;;
40;legal_document;strength;firm;hard;solid;tough;;hart;;;;
40;legal_document;regime;firm;hard;solid;tough;;hart;;;;
41;arrangement;chain;firm;hard;solid;tough;;;schwer;prochniy;tverdiy;zestkiy
42;tissue;nerve;firm;hard;solid;tough;;;schwer;;tverdiy;
43;group;picture;firm;hard;solid;tough;;;schwer;;;zestkiy
44;None;book;firm;hard;solid;tough;;;schwer;;;
44;None;police;firm;hard;solid;tough;;;schwer;;;
45;None;mouth;firm;hard;solid;tough;;;;prochniy;tverdiy;zestkiy
45;None;fiber;firm;hard;solid;tough;;;;prochniy;tverdiy;zestkiy
45;None;definition;firm;hard;solid;tough;;;;prochniy;tverdiy;zestkiy
46;legal_document;growth;firm;hard;solid;tough;;;;prochniy;tverdiy;
46;legal_document;reputation;firm;hard;solid;tough;;;;prochniy;tverdiy;
46;legal_document;confirmation;firm;hard;solid;tough;;;;prochniy;tverdiy;
46;legal_document;habit;firm;hard;solid;tough;;;;prochniy;tverdiy;
47;None;fashion;firm;hard;solid;tough;;;;prochniy;;zestkiy
47;None;stuff;firm;hard;solid;tough;;;;prochniy;;zestkiy
48;artifact;leather;firm;hard;solid;tough;;;;prochniy;;
48;artifact;cement;firm;hard;solid;tough;;;;prochniy;;
48;artifact;turf;firm;hard;solid;tough;;;;prochniy;;
48;artifact;marriage;firm;hard;solid;tough;;;;prochniy;;
49;message;envelope;firm;hard;solid;tough;;;;;tverdiy;zestkiy
49;message;demand;firm;hard;solid;tough;;;;;tverdiy;zestkiy
49;message;note;firm;hard;solid;tough;;;;;tverdiy;zestkiy
50;matter;jaw;firm;hard;solid;tough;;;;;tverdiy;
50;matter;tone;firm;hard;solid;tough;;;;;tverdiy;
50;matter;packing;firm;hard;solid;tough;;;;;tverdiy;
50;matter;defender;firm;hard;solid;tough;;;;;tverdiy;
50;matter;mixture;firm;hard;solid;tough;;;;;tverdiy;
51;legal_document;knot;firm;hard;solid;tough;;;;;;zestkiy
51;legal_document;bargaining;firm;hard;solid;tough;;;;;;zestkiy
51;legal_document;administration;firm;hard;solid;tough;;;;;;zestkiy
51;legal_document;response;firm;hard;solid;tough;;;;;;zestkiy
51;legal_document;spirit;firm;hard;solid;tough;;;;;;zestkiy
51;legal_document;touch;firm;hard;solid;tough;;;;;;zestkiy
51;legal_document;spring;firm;hard;solid;tough;;;;;;zestkiy
51;legal_document;land;firm;hard;solid;tough;;;;;;zestkiy
51;legal_document;pattern;firm;hard;solid;tough;;;;;;zestkiy
51;legal_document;age;firm;hard;solid;tough;;;;;;zestkiy
52;legal_document;mold;firm;hard;solid;tough;;;;;;
52;legal_document;fibre;firm;hard;solid;tough;;;;;;
52;legal_document;bit;firm;hard;solid;tough;;;;;;
52;legal_document;closing;firm;hard;solid;tough;;;;;;
52;legal_document;practicality;firm;hard;solid;tough;;;;;;
52;legal_document;friend;firm;hard;solid;tough;;;;;;
52;legal_document;demeanor;firm;hard;solid;tough;;;;;;
52;legal_document;stratum;firm;hard;solid;tough;;;;;;
52;legal_document;realization;firm;hard;solid;tough;;;;;;
52;legal_document;buyer;firm;hard;solid;tough;;;;;;
52;legal_document;pill;firm;hard;solid;tough;;;;;;
52;legal_document;reply;firm;hard;solid;tough;;;;;;
52;legal_document;perseverance;firm;hard;solid;tough;;;;;;
52;legal_document;card;firm;hard;solid;tough;;;;;;
52;legal_document;proposition;firm;hard;solid;tough;;;;;;
52;legal_document;ego;firm;hard;solid;tough;;;;;;
52;legal_document;cable;firm;hard;solid;tough;;;;;;
52;legal_document;nucleus;firm;hard;solid;tough;;;;;;
52;legal_document;portion;firm;hard;solid;tough;;;;;;
52;legal_document;research;firm;hard;solid;tough;;;;;;
52;legal_document;class;firm;hard;solid;tough;;;;;;
52;legal_document;intelligence;firm;hard;solid;tough;;;;;;
52;legal_document;aspect;firm;hard;solid;tough;;;;;;
52;legal_document;enemy;firm;hard;solid;tough;;;;;;
52;legal_document;pulp;firm;hard;solid;tough;;;;;;
52;legal_document;notion;firm;hard;solid;tough;;;;;;
52;legal_document;consistence;firm;hard;solid;tough;;;;;;
52;legal_document;stance;firm;hard;solid;tough;;;;;;
52;legal_document;egg;firm;hard;solid;tough;;;;;;
52;legal_document;fish;firm;hard;solid;tough;;;;;;
52;legal_document;integrity;firm;hard;solid;tough;;;;;;
52;legal_document;wisdom;firm;hard;solid;tough;;;;;;
52;legal_document;today;firm;hard;solid;tough;;;;;;
53;None;roof;firm;hard;solid;;fest;hart;schwer;prochniy;;zestkiy
53;None;separation;firm;hard;solid;;fest;hart;schwer;prochniy;;zestkiy
54;time;rhythm;firm;hard;solid;;fest;hart;schwer;;tverdiy;zestkiy
55;concept;reason;firm;hard;solid;;fest;hart;schwer;;;
56;collection;opinion;firm;hard;solid;;fest;hart;;prochniy;tverdiy;zestkiy
57;None;conviction;firm;hard;solid;;fest;hart;;;tverdiy;
57;None;contour;firm;hard;solid;;fest;hart;;;tverdiy;
58;paper;mattress;firm;hard;solid;;fest;hart;;;;zestkiy
59;time_of_life;manhood;firm;hard;solid;;fest;hart;;;;
60;relation;foundation;firm;hard;solid;;fest;;schwer;prochniy;tverdiy;zestkiy
61;None;trust;firm;hard;solid;;fest;;schwer;prochniy;tverdiy;
61;None;status;firm;hard;solid;;fest;;schwer;prochniy;tverdiy;
62;state;affection;firm;hard;solid;;fest;;schwer;prochniy;;
62;state;interest;firm;hard;solid;;fest;;schwer;prochniy;;
62;state;emphasis;firm;hard;solid;;fest;;schwer;prochniy;;
63;look;contemplation;firm;hard;solid;;fest;;schwer;;;
64;whole;platform;firm;hard;solid;;fest;;;prochniy;tverdiy;zestkiy
65;None;stability;firm;hard;solid;;fest;;;prochniy;tverdiy;
65;None;direction;firm;hard;solid;;fest;;;prochniy;tverdiy;
65;None;justification;firm;hard;solid;;fest;;;prochniy;tverdiy;
66;affection;attachment;firm;hard;solid;;fest;;;prochniy;;zestkiy
67;state;possession;firm;hard;solid;;fest;;;prochniy;;
67;state;purpose;firm;hard;solid;;fest;;;prochniy;;
67;state;comfort;firm;hard;solid;;fest;;;prochniy;;
67;state;mastery;firm;hard;solid;;fest;;;prochniy;;
67;state;freedom;firm;hard;solid;;fest;;;prochniy;;
68;condition;fixation;firm;hard;solid;;fest;;;;tverdiy;zestkiy
68;condition;certainty;firm;hard;solid;;fest;;;;tverdiy;zestkiy
69;None;linkage;firm;hard;solid;;fest;;;;tverdiy;
69;None;handshake;firm;hard;solid;;fest;;;;tverdiy;
70;legal_document;relation;firm;hard;solid;;fest;;;;;
70;legal_document;assertion;firm;hard;solid;;fest;;;;;
70;legal_document;compression;firm;hard;solid;;fest;;;;;
70;legal_document;boundary;firm;hard;solid;;fest;;;;;
70;legal_document;contraction;firm;hard;solid;;fest;;;;;
70;legal_document;indication;firm;hard;solid;;fest;;;;;
70;legal_document;analogy;firm;hard;solid;;fest;;;;;
70;legal_document;maxim;firm;hard;solid;;fest;;;;;
70;legal_document;attention;firm;hard;solid;;fest;;;;;
70;legal_document;tendency;firm;hard;solid;;fest;;;;;
71;strain;tension;firm;hard;solid;;;hart;schwer;;;
72;implement;pencil;firm;hard;solid;;;hart;;;tverdiy;zestkiy
73;None;believer;firm;hard;solid;;;hart;;;;
73;None;persuasion;firm;hard;solid;;;hart;;;;
74;evidence;proof;firm;hard;solid;;;;schwer;prochniy;tverdiy;
75;None;dependence;firm;hard;solid;;;;schwer;;tverdiy;
75;None;stroke;firm;hard;solid;;;;schwer;;tverdiy;
76;administrative_district;presence;firm;hard;solid;;;;schwer;;;
77;None;dominion;firm;hard;solid;;;;;prochniy;;
77;None;conquest;firm;hard;solid;;;;;prochniy;;
78;influence;push;firm;hard;solid;;;;;;tverdiy;zestkiy
79;None;awareness;firm;hard;solid;;;;;;tverdiy;
79;None;dedication;firm;hard;solid;;;;;;tverdiy;
79;None;gait;firm;hard;solid;;;;;;tverdiy;
79;None;supporter;firm;hard;solid;;;;;;tverdiy;
79;None;intention;firm;hard;solid;;;;;;tverdiy;
80;auditory_communication;articulation;firm;hard;solid;;;;;;;zestkiy
81;control;substratum;firm;hard;solid;;;;;;;
81;control;erection;firm;hard;solid;;;;;;;
81;control;prediction;firm;hard;solid;;;;;;;
81;control;productivity;firm;hard;solid;;;;;;;
81;control;devotion;firm;hard;solid;;;;;;;
81;control;tenure;firm;hard;solid;;;;;;;
81;control;fulcrum;firm;hard;solid;;;;;;;
81;control;thump;firm;hard;solid;;;;;;;
81;control;bedrock;firm;hard;solid;;;;;;;
81;control;groundwork;firm;hard;solid;;;;;;;
81;control;fidelity;firm;hard;solid;;;;;;;
81;control;identification;firm;hard;solid;;;;;;;
81;control;bass;firm;hard;solid;;;;;;;
81;control;mould;firm;hard;solid;;;;;;;
81;control;degree;firm;hard;solid;;;;;;;
81;control;conception;firm;hard;solid;;;;;;;
81;control;access;firm;hard;solid;;;;;;;
81;control;footstep;firm;hard;solid;;;;;;;
81;control;impulse;firm;hard;solid;;;;;;;
81;control;constancy;firm;hard;solid;;;;;;;
81;control;wrist;firm;hard;solid;;;;;;;
81;control;explanation;firm;hard;solid;;;;;;;
81;control;input;firm;hard;solid;;;;;;;
82;part;face;firm;hard;;tough;fest;hart;schwer;;tverdiy;zestkiy
83;part;edge;firm;hard;;tough;fest;hart;;;tverdiy;zestkiy
84;concept;plank;firm;hard;;tough;fest;hart;;;;
85;visual_communication;figure;firm;hard;;tough;fest;;schwer;;tverdiy;zestkiy
86;tissue;flesh;firm;hard;;tough;fest;;;;tverdiy;
87;group;cast;firm;hard;;tough;fest;;;;;
88;relation;repression;firm;hard;;tough;;hart;schwer;;;zestkiy
89;rule;regulation;firm;hard;;tough;;hart;;;tverdiy;zestkiy
90;part;breast;firm;hard;;tough;;hart;;;;
91;organism;rider;firm;hard;;tough;;;schwer;;;
92;None;list;firm;hard;;tough;;;;;tverdiy;zestkiy
92;None;temper;firm;hard;;tough;;;;;tverdiy;zestkiy
93;None;spot;firm;hard;;tough;;;;;tverdiy;
93;None;insistence;firm;hard;;tough;;;;;tverdiy;
94;None;tenacity;firm;hard;;tough;;;;;;
94;None;curd;firm;hard;;tough;;;;;;
95;side;bottom;firm;hard;;;fest;hart;;;tverdiy;zestkiy
96;concept;gravel;firm;hard;;;fest;hart;;;;
97;attribute;throne;firm;hard;;;fest;;;prochniy;;
98;possession;severity;firm;hard;;;;;schwer;;;
99;damper;pillow;firm;hard;;;;;;;tverdiy;zestkiy
100;None;shore;firm;hard;;;;;;;tverdiy;
100;None;wish;firm;hard;;;;;;;tverdiy;
101;message;crest;firm;hard;;;;;;;;
101;message;assent;firm;hard;;;;;;;;
101;message;lettuce;firm;hard;;;;;;;;
101;message;delineation;firm;hard;;;;;;;;
101;message;tofu;firm;hard;;;;;;;;
102;evidence;scar;firm;;solid;tough;fest;hart;schwer;prochniy;tverdiy;
103;None;head;firm;;solid;tough;fest;hart;schwer;;tverdiy;zestkiy
103;None;accent;firm;;solid;tough;fest;hart;schwer;;tverdiy;zestkiy
103;None;shape;firm;;solid;tough;fest;hart;schwer;;tverdiy;zestkiy
104;power;control;firm;;solid;tough;fest;hart;;prochniy;tverdiy;zestkiy
105;escort;guide;firm;;solid;tough;fest;hart;;;tverdiy;zestkiy
106;property;chin;firm;;solid;tough;fest;hart;;;tverdiy;
107;operation;charge;firm;;solid;tough;fest;hart;;;;zestkiy
108;whole;cake;firm;;solid;tough;fest;hart;;;;
109;None;frame;firm;;solid;tough;fest;;schwer;prochniy;tverdiy;zestkiy
109;None;leg;firm;;solid;tough;fest;;schwer;prochniy;tverdiy;zestkiy
110;None;thread;firm;;solid;tough;fest;;;prochniy;tverdiy;zestkiy
110;None;ring;firm;;solid;tough;fest;;;prochniy;tverdiy;zestkiy
